{Aṣṭādhyāyī, 1, 1}
vṛddhir ādaic | [Aṣṭādhyāyī, 1, 1 1.1]
śatamānaviṃśatikasahasravasanād aṇ | [Aṣṭādhyāyī, 5, 1 27]
adhyardhapūrvadvigor lug asañjñāyām | [Aṣṭādhyāyī, 5, 1 28]
vibhāṣā kārṣāpaṇasahasrābhyām | [Aṣṭādhyāyī, 5, 1 29]
dvitripūrvān niṣkāt | [Aṣṭādhyāyī, 5, 1 30]
bistāc ca | [Aṣṭādhyāyī, 5, 1 31]
viṃśatikāt khaḥ | [Aṣṭādhyāyī, 5, 1 32]
khāryā īkan | [Aṣṭādhyāyī, 5, 1 33]
paṇapādamāṣaśatād yat | [Aṣṭādhyāyī, 5, 1 34]
śāṇād vā | [Aṣṭādhyāyī, 5, 1 35]
dvitripūrvād aṇ ca | [Aṣṭādhyāyī, 5, 1 36]
tena krītam | [Aṣṭādhyāyī, 5, 1 37]
tasya nimittaṃ saṃyogotpātau | [Aṣṭādhyāyī, 5, 1 38]
godvyaco 'saṅkhyāparimāṇāśvāder yat | [Aṣṭādhyāyī, 5, 1 39]
putrāc cha ca | [Aṣṭādhyāyī, 5, 1 40]
sarvabhūmipṛthivībhyām aṇañau | [Aṣṭādhyāyī, 5, 1 41]
tasyeśvaraḥ | [Aṣṭādhyāyī, 5, 1 42]
tatra vidita iti ca | [Aṣṭādhyāyī, 5, 1 43]
lokasarvalokāṭ ṭhañ | [Aṣṭādhyāyī, 5, 1 44]
tasya vāpaḥ | [Aṣṭādhyāyī, 5, 1 45]
pātrāt ṣṭhan | [Aṣṭādhyāyī, 5, 1 46]
tad asmin vṛddhyāyalābhaśulkopadā dīyate | [Aṣṭādhyāyī, 5, 1 47]
pūraṇārdhāṭ ṭhan | [Aṣṭādhyāyī, 5, 1 48]
bhāgād yac ca | [Aṣṭādhyāyī, 5, 1 49]
taddharati vahaty āvahati bhārād vaṃśādibhyaḥ | [Aṣṭādhyāyī, 5, 1 50]
vasnadravyābhyāṃ ṭhankanau | [Aṣṭādhyāyī, 5, 1 51]
sambhavaty avaharati pacati | [Aṣṭādhyāyī, 5, 1 52]
āḍhakācitapātrāt kho 'nyatarasyām | [Aṣṭādhyāyī, 5, 1 53]
dvigoḥ ṣṭhaṃś ca | [Aṣṭādhyāyī, 5, 1 54]
kulijāl lukkhau ca | [Aṣṭādhyāyī, 5, 1 55]
so 'sya aṃśavasnabhṛtayaḥ | [Aṣṭādhyāyī, 5, 1 56]
tad asya parimāṇam | [Aṣṭādhyāyī, 5, 1 57]
saṅkhyāyāḥ sañjñāsaṅghasūtrādhyayaneṣu | [Aṣṭādhyāyī, 5, 1 58]
paṅktiviṃśatitriṃśaccatvāriṃśatpañcāśatṣaṣṭisaptatyaśītinavatiśatam | [Aṣṭādhyāyī, 5, 1 59]
pañcaddaśatau varge vā | [Aṣṭādhyāyī, 5, 1 60]
saptano 'ñ chandasi | [Aṣṭādhyāyī, 5, 1 61]
triṃśaccatvāriṃśator brāhmaṇe sañjñāyāṃ ḍaṇ | [Aṣṭādhyāyī, 5, 1 62]
tad arhati | [Aṣṭādhyāyī, 5, 1 63]
chedādibhyo nityam | [Aṣṭādhyāyī, 5, 1 64]
śīrṣacchedād yac ca | [Aṣṭādhyāyī, 5, 1 65]
daṇḍādibhyaḥ | [Aṣṭādhyāyī, 5, 1 66]
chandasi ca | [Aṣṭādhyāyī, 5, 1 67]
pātrād ghaṃś ca | [Aṣṭādhyāyī, 5, 1 68]
kaḍaṅkaradakṣiṇāc cha ca | [Aṣṭādhyāyī, 5, 1 69]
sthālībilāt | [Aṣṭādhyāyī, 5, 1 70]
yajñartvigbhyāṃ ghakhañau | [Aṣṭādhyāyī, 5, 1 71]
pārāyaṇaturāyaṇacāndrāyaṇaṃ vartayati | [Aṣṭādhyāyī, 5, 1 72]
saṃśayam āpannaḥ | [Aṣṭādhyāyī, 5, 1 73]
yojanaṃ gacchati | [Aṣṭādhyāyī, 5, 1 74]
pathaḥ ṣkan | [Aṣṭādhyāyī, 5, 1 75]
pantho ṇa nityam | [Aṣṭādhyāyī, 5, 1 76]
uttarapathenāhṛtaṃ ca | [Aṣṭādhyāyī, 5, 1 77]
kālāt | [Aṣṭādhyāyī, 5, 1 78]
tena nirvṛttam | [Aṣṭādhyāyī, 5, 1 79]
tam adhīṣṭo bhṛto bhūto bhāvī | [Aṣṭādhyāyī, 5, 1 80]
māsād vayasi yatkhañau | [Aṣṭādhyāyī, 5, 1 81]
dvigor yap | [Aṣṭādhyāyī, 5, 1 82]
ṣaṇmāsāṇ ṇyac ca | [Aṣṭādhyāyī, 5, 1 83]
avayasi ṭhaṃś ca | [Aṣṭādhyāyī, 5, 1 84]
samāyāḥ khaḥ | [Aṣṭādhyāyī, 5, 1 85]
dvigor vā | [Aṣṭādhyāyī, 5, 1 86]
rātryahaḥsaṃvatsarāc ca | [Aṣṭādhyāyī, 5, 1 87]
varṣāl luk ca | [Aṣṭādhyāyī, 5, 1 88]
cittavati nityam | [Aṣṭādhyāyī, 5, 1 89]
ṣaṣṭikāḥ ṣaṣṭirātreṇa pacyante | [Aṣṭādhyāyī, 5, 1 90]
vatsarāntāc chaś chandasi | [Aṣṭādhyāyī, 5, 1 91]
saṃparipūrvāt kha ca | [Aṣṭādhyāyī, 5, 1 92]
tena parijayyalabhyakāryasukaram | [Aṣṭādhyāyī, 5, 1 93]
tad asya brahmacaryam | [Aṣṭādhyāyī, 5, 1 94]
tasya ca dakṣiṇā yajñākhyebhyaḥ | [Aṣṭādhyāyī, 5, 1 95]
tatra ca dīyate kāryaṃ bhavavat | [Aṣṭādhyāyī, 5, 1 96]
vyuṣṭādibhyo 'ṇ | [Aṣṭādhyāyī, 5, 1 97]
tena yathākathācahastābhyāṃ ṇayatau | [Aṣṭādhyāyī, 5, 1 98]
sampādini | [Aṣṭādhyāyī, 5, 1 99]
karmaveṣād yat | [Aṣṭādhyāyī, 5, 1 100]
tasmai prabhavati saṃtāpādibhyaḥ | [Aṣṭādhyāyī, 5, 1 101]
yogād yac ca | [Aṣṭādhyāyī, 5, 1 102]
karmaṇa ukañ | [Aṣṭādhyāyī, 5, 1 103]
samayas tad asya prāptam | [Aṣṭādhyāyī, 5, 1 104]
ṛtoraṇ | [Aṣṭādhyāyī, 5, 1 105]
chandasi ghas | [Aṣṭādhyāyī, 5, 1 106]
kālād yat | [Aṣṭādhyāyī, 5, 1 107]
prakṛṣṭe ṭhañ | [Aṣṭādhyāyī, 5, 1 108]
prayojanam | [Aṣṭādhyāyī, 5, 1 109]
viśākhāṣāḍhād aṇ manthadaṇḍayoḥ | [Aṣṭādhyāyī, 5, 1 110]
anupravacanādibhyaś chaḥ | [Aṣṭādhyāyī, 5, 1 111]
samāpanāt sapūrvapadāt | [Aṣṭādhyāyī, 5, 1 112]
aikāgārikaṭ caure | [Aṣṭādhyāyī, 5, 1 113]
ākālikaḍ ādyantavacane | [Aṣṭādhyāyī, 5, 1 114]
tena tulyaṃ kriyā ced vatiḥ | [Aṣṭādhyāyī, 5, 1 115]
tatra tasyeva | [Aṣṭādhyāyī, 5, 1 116]
tad arham | [Aṣṭādhyāyī, 5, 1 117]
upasargāc chandasi dhātvarthe | [Aṣṭādhyāyī, 5, 1 118]
tasya bhāvas tvatalau | [Aṣṭādhyāyī, 5, 1 119]
ā ca tvāt | [Aṣṭādhyāyī, 5, 1 120]
na nañpūrvāt tatpuruṣād acaturasaṃgatalavaṇavaṭayudhakatarasalasebhyaḥ | [Aṣṭādhyāyī, 5, 1 121]
pṛthvādibhya imanij vā | [Aṣṭādhyāyī, 5, 1 122]
varṇadṛḍhādibhyaḥ ṣyañ ca | [Aṣṭādhyāyī, 5, 1 123]
guṇavacanabrāhmaṇādibhyaḥ karmaṇi ca | [Aṣṭādhyāyī, 5, 1 124]
stenād yan nalopaś ca | [Aṣṭādhyāyī, 5, 1 125]
sakhyur yaḥ | [Aṣṭādhyāyī, 5, 1 126]
kapijñātyor ḍhak | [Aṣṭādhyāyī, 5, 1 127]
patyantapurohitādibhyo yak | [Aṣṭādhyāyī, 5, 1 128]
prāṇabhṛjjātivayovacanodgātrādibhyo 'ñ | [Aṣṭādhyāyī, 5, 1 129]
hāyanāntayuvādibhyo 'ṇ | [Aṣṭādhyāyī, 5, 1 130]
igantācca laghupūrvāt | [Aṣṭādhyāyī, 5, 1 131]
yopadhād gurūpottamād vuñ | [Aṣṭādhyāyī, 5, 1 132]
dvandvamanojñādibhyaś ca | [Aṣṭādhyāyī, 5, 1 133]
gotracaraṇācchlāghātyākāratadaveteṣu | [Aṣṭādhyāyī, 5, 1 134]
hotrābhyaś chaḥ | [Aṣṭādhyāyī, 5, 1 135]
brahmaṇas tvaḥ | [Aṣṭādhyāyī, 5, 1 136]
{Aṣṭādhyāyī, 5, 2}
dhānyānāṃ bhavane kṣetre khañ | [Aṣṭādhyāyī, 5, 2 1]
vrīhiśālyor ḍhak | [Aṣṭādhyāyī, 5, 2 2]
yavayavakaṣaṣṭikād yat | [Aṣṭādhyāyī, 5, 2 3]
vibhāṣā tilamāṣomābhaṅgāṇubhyaḥ | [Aṣṭādhyāyī, 5, 2 4]
sarvacarmaṇaḥ kṛtaḥ khakhañau | [Aṣṭādhyāyī, 5, 2 5]
yathāmukhasaṃmukhasya darśanaḥ khaḥ | [Aṣṭādhyāyī, 5, 2 6]
tat sarvādeḥ pathyaṅgakarmapatrapātraṃ vyāpnoti | [Aṣṭādhyāyī, 5, 2 7]
āprapadaṃ prāpnoti | [Aṣṭādhyāyī, 5, 2 8]
anupadasarvānnāyānayaṃ baddhābhakṣayatineyeṣu | [Aṣṭādhyāyī, 5, 2 9]
parovaraparamparaputrapautram anubhavati | [Aṣṭādhyāyī, 5, 2 10]
avārapārātyantānukāmaṃ gāmī | [Aṣṭādhyāyī, 5, 2 11]
samāṃsamāṃ vijāyate | [Aṣṭādhyāyī, 5, 2 12]
adyaśvīnā avaṣṭabdhe | [Aṣṭādhyāyī, 5, 2 13]
āgavīnaḥ | [Aṣṭādhyāyī, 5, 2 14]
anugvalaṅgāmī | [Aṣṭādhyāyī, 5, 2 15]
adhvano yatkhau | [Aṣṭādhyāyī, 5, 2 16]
abhyamitrāc cha ca | [Aṣṭādhyāyī, 5, 2 17]
goṣṭhāt khañ bhūtapūrve | [Aṣṭādhyāyī, 5, 2 18]
aśvasyaikāhagamaḥ | [Aṣṭādhyāyī, 5, 2 19]
śālīnakaupīne adhṛṣṭākāryayoḥ | [Aṣṭādhyāyī, 5, 2 20]
vrātena jīvati | [Aṣṭādhyāyī, 5, 2 21]
sāptapadīnaṃ sakhyam | [Aṣṭādhyāyī, 5, 2 22]
haiyaṅgavīnaṃ sañjñāyām | [Aṣṭādhyāyī, 5, 2 23]
tasya pākamūle pīlvādikarṇādibhyaḥ kuṇabjāhacau | [Aṣṭādhyāyī, 5, 2 24]
pakṣāt tiḥ | [Aṣṭādhyāyī, 5, 2 25]
tena vittaś cuñcupcaṇapau | [Aṣṭādhyāyī, 5, 2 26]
vinañbhyāṃ nānāñau nasaha | [Aṣṭādhyāyī, 5, 2 27]
veḥ śālacchaṅkaṭacau | [Aṣṭādhyāyī, 5, 2 28]
saṃprodaś ca kaṭac | [Aṣṭādhyāyī, 5, 2 29]
avāt kuṭārac ca | [Aṣṭādhyāyī, 5, 2 30]
nate nāsikāyāḥ sañjñāyāṃ ṭīṭañnāṭajbhrāṭacaḥ | [Aṣṭādhyāyī, 5, 2 31]
ner biḍajbirīsacau | [Aṣṭādhyāyī, 5, 2 32]
inacpiṭac cikaci ca | [Aṣṭādhyāyī, 5, 2 33]
upādhibhyāṃ tyakann āsannārūḍhayoḥ | [Aṣṭādhyāyī, 5, 2 34]
karmaṇi ghaṭo 'ṭhac | [Aṣṭādhyāyī, 5, 2 35]
tad asya saṃjātaṃ tārakādibhya itac | [Aṣṭādhyāyī, 5, 2 36]
pramāṇe dvayasajdaghnañmātracaḥ | [Aṣṭādhyāyī, 5, 2 37]
puruṣahastibhyām aṇ ca | [Aṣṭādhyāyī, 5, 2 38]
yattadetebhyaḥ parimāṇe vatup | [Aṣṭādhyāyī, 5, 2 39]
kimidambhyāṃ vo ghaḥ | [Aṣṭādhyāyī, 5, 2 40]
kimaḥ saṅkhyāparimāṇe ḍati ca | [Aṣṭādhyāyī, 5, 2 41]
saṅkhyāyā avayave tayap | [Aṣṭādhyāyī, 5, 2 42]
dvitribhyāṃ tayasya ayaj vā | [Aṣṭādhyāyī, 5, 2 43]
ubhād udātto nityam | [Aṣṭādhyāyī, 5, 2 44]
tad asminn adhikam iti daśāntāḍ ḍaḥ | [Aṣṭādhyāyī, 5, 2 45]
śadantaviṃśateś ca | [Aṣṭādhyāyī, 5, 2 46]
saṅkhyāyā guṇasya nimāne mayaṭ | [Aṣṭādhyāyī, 5, 2 47]
tasya pūraṇe ḍaṭ | [Aṣṭādhyāyī, 5, 2 48]
nāntād asaṃkhyāder maṭ | [Aṣṭādhyāyī, 5, 2 49]
thaṭ ca chandasi | [Aṣṭādhyāyī, 5, 2 50]
ṣaṭkatikatipayacaturāṃ thuk | [Aṣṭādhyāyī, 5, 2 51]
bahupūgagaṇasaṅghasya tithuk | [Aṣṭādhyāyī, 5, 2 52]
vator ithuk | [Aṣṭādhyāyī, 5, 2 53]
dves tīyaḥ | [Aṣṭādhyāyī, 5, 2 54]
treḥ samprasāraṇaṃ ca | [Aṣṭādhyāyī, 5, 2 55]
viṃśatyādibhyas tamaḍ anyatarasyām | [Aṣṭādhyāyī, 5, 2 56]
nityaṃ śatādimāsārdhamāsasaṃvatsarāc ca | [Aṣṭādhyāyī, 5, 2 57]
ṣaṣṭyādeś ca asaṃkhyādeḥ | [Aṣṭādhyāyī, 5, 2 58]
matau chaḥ sūktasāmnoḥ | [Aṣṭādhyāyī, 5, 2 59]
adhyāyānuvākayor luk | [Aṣṭādhyāyī, 5, 2 60]
vimuktādibhyo 'ṇ | [Aṣṭādhyāyī, 5, 2 61]
goṣadādibhyo vun | [Aṣṭādhyāyī, 5, 2 62]
tatra kuśalaḥ pathaḥ | [Aṣṭādhyāyī, 5, 2 63]
ākarṣādibhyaḥ kan | [Aṣṭādhyāyī, 5, 2 64]
dhanahiraṇyāt kāme | [Aṣṭādhyāyī, 5, 2 65]
svāṅgebhyaḥ prasite | [Aṣṭādhyāyī, 5, 2 66]
udarāṭ ṭhag ādyūne | [Aṣṭādhyāyī, 5, 2 67]
sasyena parijātaḥ | [Aṣṭādhyāyī, 5, 2 68]
aṃśaṃ hārī | [Aṣṭādhyāyī, 5, 2 69]
tantrād acirāpahṛte | [Aṣṭādhyāyī, 5, 2 70]
brāhmaṇakoṣṇike sañjñāyām | [Aṣṭādhyāyī, 5, 2 71]
śītoṣṇābhyāṃ kāriṇi | [Aṣṭādhyāyī, 5, 2 72]
adhikam | [Aṣṭādhyāyī, 5, 2 73]
anukābhikābhīkaḥ kamitā | [Aṣṭādhyāyī, 5, 2 74]
pārśvena anvicchati | [Aṣṭādhyāyī, 5, 2 75]
ayaḥśūladaṇḍājinābhyāṃ ṭhakṭhañau | [Aṣṭādhyāyī, 5, 2 76]
tāvatithaṃ grahaṇam iti lug vā | [Aṣṭādhyāyī, 5, 2 77]
sa eṣāṃ grāmaṇīḥ | [Aṣṭādhyāyī, 5, 2 78]
śṛṅkhalam asya bandhanaṃ karabhe | [Aṣṭādhyāyī, 5, 2 79]
utka unmanāḥ | [Aṣṭādhyāyī, 5, 2 80]
kālaprayojanād roge | [Aṣṭādhyāyī, 5, 2 81]
tad asminn annaṃ prāye sañjñāyām | [Aṣṭādhyāyī, 5, 2 82]
kulmāṣād añ | [Aṣṭādhyāyī, 5, 2 83]
śrotriyaṃ chando 'dhīte | [Aṣṭādhyāyī, 5, 2 84]
śrāddham anena bhuktam iniṭhanau | [Aṣṭādhyāyī, 5, 2 85]
pūrvādiniḥ | [Aṣṭādhyāyī, 5, 2 86]
sapūrvāc ca | [Aṣṭādhyāyī, 5, 2 87]
iṣṭādibhyaś ca | [Aṣṭādhyāyī, 5, 2 88]
chandasi paripanthiparipariṇau paryavasthātari | [Aṣṭādhyāyī, 5, 2 89]
anupady anveṣṭā | [Aṣṭādhyāyī, 5, 2 90]
sākṣād draṣṭari sañjñāyām | [Aṣṭādhyāyī, 5, 2 91]
kṣetriyac parakṣetre cikitsyaḥ | [Aṣṭādhyāyī, 5, 2 92]
indriyamindraliṅgamindradṛṣṭamindrasṛṣṭamindrajuṣṭamindradattam iti vā | [Aṣṭādhyāyī, 5, 2 93]
tad asya asty asminn iti matup | [Aṣṭādhyāyī, 5, 2 94]
rasādibhyaś ca | [Aṣṭādhyāyī, 5, 2 95]
prāṇisthād āto laj anyatarasyām | [Aṣṭādhyāyī, 5, 2 96]
sidhmādibhyaś ca | [Aṣṭādhyāyī, 5, 2 97]
vatsāṃsābhyāṃ kāmabale | [Aṣṭādhyāyī, 5, 2 98]
phenād ilac ca | [Aṣṭādhyāyī, 5, 2 99]
lomādipāmādipicchādibhyaḥ śanelacaḥ | [Aṣṭādhyāyī, 5, 2 100]
prajñāśraddhārcāvṛttibhyo ṇaḥ | [Aṣṭādhyāyī, 5, 2 101]
tapaḥsahasrābhyāṃ vinīnī | [Aṣṭādhyāyī, 5, 2 102]
aṇ ca | [Aṣṭādhyāyī, 5, 2 103]
sikatāśarkarābhyāṃ ca | [Aṣṭādhyāyī, 5, 2 104]
deśe lubilacau ca | [Aṣṭādhyāyī, 5, 2 105]
danta unnata urac | [Aṣṭādhyāyī, 5, 2 106]
ūṣasuṣimuṣkamadho raḥ | [Aṣṭādhyāyī, 5, 2 107]
dyudrubhyāṃ maḥ | [Aṣṭādhyāyī, 5, 2 108]
keśād vo 'nyatarasyām | [Aṣṭādhyāyī, 5, 2 109]
gāṇḍyajagāt sañjñāyām | [Aṣṭādhyāyī, 5, 2 110]
kāṇḍāṇḍād īrannīracau | [Aṣṭādhyāyī, 5, 2 111]
rajaḥkṛṣyāsutipariṣado valac | [Aṣṭādhyāyī, 5, 2 112]
dantaśikhāt sañjñāyām | [Aṣṭādhyāyī, 5, 2 113]
jyotsnātamisrāśṛṅgiṇorjasvinūrjasvalagominmalinamalīmasāḥ | [Aṣṭādhyāyī, 5, 2 114]
ata iniṭhanau | [Aṣṭādhyāyī, 5, 2 115]
vrīhyādibhyaś ca | [Aṣṭādhyāyī, 5, 2 116]
tundādibhya ilac ca | [Aṣṭādhyāyī, 5, 2 117]
ekagopūrvāṭ ṭhañ nityam | [Aṣṭādhyāyī, 5, 2 118]
śatasahasrāntāc ca niṣkāt | [Aṣṭādhyāyī, 5, 2 119]
rūpād āhatapraśaṃsayor yap | [Aṣṭādhyāyī, 5, 2 120]
asmāyāmedhāsrajo viniḥ | [Aṣṭādhyāyī, 5, 2 121]
bahulaṃ chandasi | [Aṣṭādhyāyī, 5, 2 122]
ūrṇāyā yus | [Aṣṭādhyāyī, 5, 2 123]
vāco gminiḥ | [Aṣṭādhyāyī, 5, 2 124]
ālajāṭacau bahubhāṣiṇi | [Aṣṭādhyāyī, 5, 2 125]
svāmin aiśvarye | [Aṣṭādhyāyī, 5, 2 126]
arśādibhyo 'c | [Aṣṭādhyāyī, 5, 2 127]
dvandvopatāpagarhyāt prāṇisthād iniḥ | [Aṣṭādhyāyī, 5, 2 128]
vātātisārābhyāṃ kuk ca | [Aṣṭādhyāyī, 5, 2 129]
vayasi pūraṇāt | [Aṣṭādhyāyī, 5, 2 130]
sukhādibhyaś ca | [Aṣṭādhyāyī, 5, 2 131]
dharmaśīlavarṇāntāc ca | [Aṣṭādhyāyī, 5, 2 132]
hastāj jātau | [Aṣṭādhyāyī, 5, 2 133]
varṇād brahmacāriṇi | [Aṣṭādhyāyī, 5, 2 134]
puṣkarādibhyo deśe | [Aṣṭādhyāyī, 5, 2 135]
balādibhyo matub anyatarasyām | [Aṣṭādhyāyī, 5, 2 136]
sañjñāyāṃ manmābhyām | [Aṣṭādhyāyī, 5, 2 137]
kaṃśaṃbhyāṃ babhayustitutayasaḥ | [Aṣṭādhyāyī, 5, 2 138]
tundivalivaṭer bhaḥ | [Aṣṭādhyāyī, 5, 2 139]
ahaṃśubhamor yus | [Aṣṭādhyāyī, 5, 2 140]
{Aṣṭādhyāyī, 5, 3}
prāgdiśo vibhaktiḥ | [Aṣṭādhyāyī, 5, 3 1]
kiṃsarvanāmabahubhyo 'dvyādibhyaḥ | [Aṣṭādhyāyī, 5, 3 2]
idama iś | [Aṣṭādhyāyī, 5, 3 3]
etetau rathoḥ | [Aṣṭādhyāyī, 5, 3 4]
etado 'n | [Aṣṭādhyāyī, 5, 3 5]
sarvasya so 'nyatarasyāṃ di | [Aṣṭādhyāyī, 5, 3 6]
pañcamyās tasil | [Aṣṭādhyāyī, 5, 3 7]
taseś ca | [Aṣṭādhyāyī, 5, 3 8]
paryabhibhyāṃ ca | [Aṣṭādhyāyī, 5, 3 9]
saptamyās tral | [Aṣṭādhyāyī, 5, 3 10]
idamo haḥ | [Aṣṭādhyāyī, 5, 3 11]
kimo 't | [Aṣṭādhyāyī, 5, 3 12]
vā ha ca chandasi | [Aṣṭādhyāyī, 5, 3 13]
itarābhyo 'pi dṛśyante | [Aṣṭādhyāyī, 5, 3 14]
sarvaikānyakiṃyattadaḥ kāle dā | [Aṣṭādhyāyī, 5, 3 15]
idamo rhil | [Aṣṭādhyāyī, 5, 3 16]
adhunā | [Aṣṭādhyāyī, 5, 3 17]
dānīṃ ca | [Aṣṭādhyāyī, 5, 3 18]
tado dā ca | [Aṣṭādhyāyī, 5, 3 19]
tayor dārhilau ca chandasi | [Aṣṭādhyāyī, 5, 3 20]
anadyatane rhil anyatarasyām | [Aṣṭādhyāyī, 5, 3 21]
sadyaḥ parut parāryaiṣamaḥ paredyavyadyapūrvedyuranyedyuranyataredyuritaredyuraparedyuradharedyurubhayedyuruttaredyuḥ | [Aṣṭādhyāyī, 5, 3 22]
prakāravacane thāl | [Aṣṭādhyāyī, 5, 3 23]
idamas thamuḥ | [Aṣṭādhyāyī, 5, 3 24]
kimaś ca | [Aṣṭādhyāyī, 5, 3 25]
thā hetau ca chandasi | [Aṣṭādhyāyī, 5, 3 26]
dikśabdebhyaḥ saptamīpañcamīprathamābhyo digdeśakāleṣv astātiḥ | [Aṣṭādhyāyī, 5, 3 27]
dakṣiṇottarābhyām atasuc | [Aṣṭādhyāyī, 5, 3 28]
vibhāṣā parāvarābhyām | [Aṣṭādhyāyī, 5, 3 29]
añcer luk | [Aṣṭādhyāyī, 5, 3 30]
uparyupariṣṭāt | [Aṣṭādhyāyī, 5, 3 31]
paścāt | [Aṣṭādhyāyī, 5, 3 32]
paśca paścā ca chandasi | [Aṣṭādhyāyī, 5, 3 33]
uttarādharadakṣiṇād ātiḥ | [Aṣṭādhyāyī, 5, 3 34]
enab anyatarasyām adūre 'pañcamyāḥ | [Aṣṭādhyāyī, 5, 3 35]
dakṣiṇād āc | [Aṣṭādhyāyī, 5, 3 36]
āhi ca dūre | [Aṣṭādhyāyī, 5, 3 37]
uttarāc ca | [Aṣṭādhyāyī, 5, 3 38]
pūrvādharāvarānām asi puradhavaś caiṣām | [Aṣṭādhyāyī, 5, 3 39]
astāti ca | [Aṣṭādhyāyī, 5, 3 40]
vibhāṣā 'varasya | [Aṣṭādhyāyī, 5, 3 41]
saṅkhyāyā vidhārthe dhā | [Aṣṭādhyāyī, 5, 3 42]
adhikaraṇavicāle ca | [Aṣṭādhyāyī, 5, 3 43]
ekād dho dyamuñ anyatarasyām | [Aṣṭādhyāyī, 5, 3 44]
dvitryoś ca dhamuñ | [Aṣṭādhyāyī, 5, 3 45]
edhāc ca | [Aṣṭādhyāyī, 5, 3 46]
yāpye pāśap | [Aṣṭādhyāyī, 5, 3 47]
pūraṇād bhāge tīyād an | [Aṣṭādhyāyī, 5, 3 48]
prāg ekādaśabhyo 'chandasi | [Aṣṭādhyāyī, 5, 3 49]
ṣaṣṭhāṣṭamābhyāṃ ña ca | [Aṣṭādhyāyī, 5, 3 50]
mānapaśvaṅgayoḥ kanlukau ca | [Aṣṭādhyāyī, 5, 3 51]
ekād ākinic ca asahāye | [Aṣṭādhyāyī, 5, 3 52]
bhūtapūrve caraṭ | [Aṣṭādhyāyī, 5, 3 53]
ṣaṣṭhyā rūpya ca | [Aṣṭādhyāyī, 5, 3 54]
atiśāyane tamabiṣṭhanau | [Aṣṭādhyāyī, 5, 3 55]
tiṅaś ca | [Aṣṭādhyāyī, 5, 3 56]
dvivacanavibhajyopapade tarabīyasunau | [Aṣṭādhyāyī, 5, 3 57]
ajādī guṇavacanād eva | [Aṣṭādhyāyī, 5, 3 58]
tuś chandasi | [Aṣṭādhyāyī, 5, 3 59]
praśasyasya śraḥ | [Aṣṭādhyāyī, 5, 3 60]
jya ca | [Aṣṭādhyāyī, 5, 3 61]
vṛddhasya ca | [Aṣṭādhyāyī, 5, 3 62]
antikabāḍhayor nedasādhau | [Aṣṭādhyāyī, 5, 3 63]
yuvālpayoḥ kan anyatarasyām | [Aṣṭādhyāyī, 5, 3 64]
vinmator luk | [Aṣṭādhyāyī, 5, 3 65]
praśaṃsāyāṃ rūpap | [Aṣṭādhyāyī, 5, 3 66]
īṣadasamāptau kalpabdeśyadeśīyaraḥ | [Aṣṭādhyāyī, 5, 3 67]
vibhāṣā supo bahuc purastāt tu | [Aṣṭādhyāyī, 5, 3 68]
prakāravacane jātīyar | [Aṣṭādhyāyī, 5, 3 69]
prāg ivāt kaḥ | [Aṣṭādhyāyī, 5, 3 70]
avyayasarvanāmnām akac prāk ṭeḥ | [Aṣṭādhyāyī, 5, 3 71]
kasya ca daḥ | [Aṣṭādhyāyī, 5, 3 72]
ajñāte | [Aṣṭādhyāyī, 5, 3 73]
kutsite | [Aṣṭādhyāyī, 5, 3 74]
sañjñāyāṃ kan | [Aṣṭādhyāyī, 5, 3 75]
anukampāyām | [Aṣṭādhyāyī, 5, 3 76]
nītau ca tadyuktāt | [Aṣṭādhyāyī, 5, 3 77]
bahvaco manuṣyanāmnaṣ ṭhaj vā | [Aṣṭādhyāyī, 5, 3 78]
ghanilacau ca | [Aṣṭādhyāyī, 5, 3 79]
prācām upāder aḍajvucau ca | [Aṣṭādhyāyī, 5, 3 80]
jātināmnaḥ kan | [Aṣṭādhyāyī, 5, 3 81]
ajināntasyottarapadalopaś ca | [Aṣṭādhyāyī, 5, 3 82]
ṭhājādāv ūrdhvaṃ dvitīyād acaḥ | [Aṣṭādhyāyī, 5, 3 83]
śevalasupariviśālavaruṇāryamādīnāṃ tṛtīyāt | [Aṣṭādhyāyī, 5, 3 84]
alpe | [Aṣṭādhyāyī, 5, 3 85]
hrasve | [Aṣṭādhyāyī, 5, 3 86]
sañjñāyāṃ kan | [Aṣṭādhyāyī, 5, 3 87]
kuṭīśamīśuṇḍābhyo raḥ | [Aṣṭādhyāyī, 5, 3 88]
kutvā ḍupac | [Aṣṭādhyāyī, 5, 3 89]
kāsūgoṇībhyāṃ ṣṭarac | [Aṣṭādhyāyī, 5, 3 90]
vatsokṣāśvarṣabhebhyaś ca tanutve | [Aṣṭādhyāyī, 5, 3 91]
kiṃyattado nirdhāraṇe dvayor ekasya ḍatarac | [Aṣṭādhyāyī, 5, 3 92]
vā bahūnāṃ jātiparipraśno ḍatamac | [Aṣṭādhyāyī, 5, 3 93]
ekāc ca prācām | [Aṣṭādhyāyī, 5, 3 94]
avakṣepaṇe kan | [Aṣṭādhyāyī, 5, 3 95]
ive pratikṛtau | [Aṣṭādhyāyī, 5, 3 96]
sañjñāyāṃ ca | [Aṣṭādhyāyī, 5, 3 97]
lum manuṣye | [Aṣṭādhyāyī, 5, 3 98]
